x,y,Prediction,Target,Hits,Hits Labeled
-29.253979,-9.616932,3,3,1,Correct Predictions
36.228428,71.17401,3,3,1,Correct Predictions
20.431557,-67.34355,3,3,1,Correct Predictions
-49.719795,-28.755415,4,4,1,Correct Predictions
30.31827,-82.255104,2,3,0,Incorrect Predictions
80.49009,-39.445152,2,2,1,Correct Predictions
39.514336,-38.344612,2,2,1,Correct Predictions
19.803246,33.319355,3,2,0,Incorrect Predictions
16.297049,84.40611,3,3,1,Correct Predictions
29.479164,23.168585,3,3,1,Correct Predictions
-17.51738,-12.632342,2,2,1,Correct Predictions
48.28998,-68.13954,3,3,1,Correct Predictions
42.800674,60.01442,3,2,0,Incorrect Predictions
-56.88445,40.423084,1,1,1,Correct Predictions
13.535652,-17.66445,2,2,1,Correct Predictions
24.290518,16.21005,3,3,1,Correct Predictions
5.5223336,-12.904898,2,2,1,Correct Predictions
-85.9666,-47.609074,4,4,1,Correct Predictions
21.29186,36.04977,3,3,1,Correct Predictions
-2.4174287,-61.410587,2,2,1,Correct Predictions
9.4611435,10.054591,3,3,1,Correct Predictions
-75.88815,29.873959,1,1,1,Correct Predictions
-64.0618,47.40661,1,1,1,Correct Predictions
-49.281532,-62.115,4,4,1,Correct Predictions
-23.441826,-34.690125,4,4,1,Correct Predictions
57.37599,77.27915,3,3,1,Correct Predictions
2.298122,-76.04974,4,4,1,Correct Predictions
18.059685,-43.704845,2,2,1,Correct Predictions
41.632988,6.1708684,2,2,1,Correct Predictions
6.259998,-21.16142,2,2,1,Correct Predictions
-77.73542,48.82285,1,1,1,Correct Predictions
-0.1882251,92.57618,3,3,1,Correct Predictions
-26.074589,-37.764328,4,4,1,Correct Predictions
-13.197934,-66.2227,4,4,1,Correct Predictions
49.710617,81.13614,3,3,1,Correct Predictions
-64.71686,-60.286354,4,4,1,Correct Predictions
74.410484,5.7801085,2,2,1,Correct Predictions
21.999994,89.45546,3,3,1,Correct Predictions
63.349102,-22.16954,2,2,1,Correct Predictions
-72.88719,28.928583,1,1,1,Correct Predictions
-75.175,-28.886003,3,3,1,Correct Predictions
45.426937,-53.66372,2,2,1,Correct Predictions
59.551388,12.531111,2,2,1,Correct Predictions
-75.13578,21.138887,1,1,1,Correct Predictions
-28.620613,-6.1033125,3,3,1,Correct Predictions
-29.498238,-8.003832,3,3,1,Correct Predictions
51.670845,34.737244,3,3,1,Correct Predictions
72.53508,68.99745,3,3,1,Correct Predictions
49.70203,85.30563,3,3,1,Correct Predictions
-73.17192,-36.36854,4,4,1,Correct Predictions
-91.7982,-7.564843,3,3,1,Correct Predictions
30.30962,-82.040596,2,2,1,Correct Predictions
-34.974163,65.63144,1,1,1,Correct Predictions
56.185673,71.60732,3,3,1,Correct Predictions
-88.138885,8.900287,1,1,1,Correct Predictions
37.16032,8.17315,2,2,1,Correct Predictions
-56.725227,69.40497,1,1,1,Correct Predictions
-34.10787,-91.76127,4,4,1,Correct Predictions
-17.59135,-84.62847,4,4,1,Correct Predictions
69.32073,-26.277613,2,2,1,Correct Predictions
-47.19385,-29.433212,4,4,1,Correct Predictions
-65.17932,10.328063,1,1,1,Correct Predictions
28.76469,-43.499744,2,2,1,Correct Predictions
-25.851976,17.365675,1,1,1,Correct Predictions
85.46838,-33.37748,2,2,1,Correct Predictions
43.610607,20.493465,3,3,1,Correct Predictions
-12.331356,-36.84706,4,4,1,Correct Predictions
-8.442522,46.65867,3,3,1,Correct Predictions
-49.01524,-28.432838,4,4,1,Correct Predictions
36.016052,-18.71249,3,3,1,Correct Predictions
26.02334,59.653713,3,3,1,Correct Predictions
25.139135,-84.04039,3,3,1,Correct Predictions
18.255054,6.9972987,2,2,1,Correct Predictions
40.552017,-38.529133,2,2,1,Correct Predictions
-33.62303,-84.377945,4,4,1,Correct Predictions
38.760906,-48.90434,2,2,1,Correct Predictions
-76.47344,46.10958,1,1,1,Correct Predictions
33.69083,40.64023,2,2,1,Correct Predictions
-47.375797,46.956676,1,1,1,Correct Predictions
63.502415,-22.561293,2,2,1,Correct Predictions
-29.073027,-53.491375,4,4,1,Correct Predictions
-70.824425,53.77313,1,1,1,Correct Predictions
5.6083975,-54.458534,3,3,1,Correct Predictions
28.43814,-84.22874,2,3,0,Incorrect Predictions
43.30399,-53.33147,2,2,1,Correct Predictions
12.585992,-25.567396,4,4,1,Correct Predictions
40.353344,64.66947,3,3,1,Correct Predictions
-7.455952,-32.5936,4,4,1,Correct Predictions
-37.452896,39.720802,1,1,1,Correct Predictions
-30.836054,26.489326,1,1,1,Correct Predictions
65.262535,-61.12856,2,2,1,Correct Predictions
-51.692257,10.848534,1,1,1,Correct Predictions
95.69211,33.639133,3,3,1,Correct Predictions
-88.39483,27.355688,1,1,1,Correct Predictions
71.96612,49.012955,3,3,1,Correct Predictions
12.333247,-55.65344,3,3,1,Correct Predictions
49.72758,37.952965,3,3,1,Correct Predictions
-48.613445,3.3343294,1,1,1,Correct Predictions
-12.458145,-29.620201,4,4,1,Correct Predictions
90.37316,20.082691,3,3,1,Correct Predictions
-21.968323,16.325132,1,1,1,Correct Predictions
-80.84679,23.657772,1,1,1,Correct Predictions
10.3309,77.14567,4,4,1,Correct Predictions
67.52393,71.348076,3,3,1,Correct Predictions
-45.196358,34.051044,1,1,1,Correct Predictions
18.259281,10.2711115,2,2,1,Correct Predictions
58.941975,-45.754055,2,2,1,Correct Predictions
67.3494,-12.849699,2,2,1,Correct Predictions
87.522705,-39.47497,2,2,1,Correct Predictions
-10.429758,39.441376,3,3,1,Correct Predictions
54.00239,-44.724392,2,2,1,Correct Predictions
6.9469566,-36.6643,2,2,1,Correct Predictions
-63.201317,-9.702849,3,3,1,Correct Predictions
-5.528111,-64.58401,2,2,1,Correct Predictions
-43.774338,50.000763,1,1,1,Correct Predictions
-32.776974,-64.31489,2,2,1,Correct Predictions
16.061148,-63.533585,4,2,0,Incorrect Predictions
-14.575329,-89.590515,4,4,1,Correct Predictions
-23.74194,-64.8273,4,4,1,Correct Predictions
-61.71752,-10.043408,3,3,1,Correct Predictions
40.850582,-39.32279,2,2,1,Correct Predictions
-21.435453,23.396168,1,2,0,Incorrect Predictions
-64.158714,-46.044598,4,4,1,Correct Predictions
94.02905,-19.858362,2,2,1,Correct Predictions
-15.677292,0.27970013,1,1,1,Correct Predictions
32.225792,73.529396,3,3,1,Correct Predictions
53.862392,-70.88757,3,3,1,Correct Predictions
-18.036024,-80.51716,4,4,1,Correct Predictions
-40.5118,24.210176,1,1,1,Correct Predictions
-18.775255,86.77379,3,3,1,Correct Predictions
31.897148,-25.130024,3,2,0,Incorrect Predictions
42.903122,-46.263332,2,2,1,Correct Predictions
78.09988,-38.601376,2,2,1,Correct Predictions
-15.216879,88.35154,3,3,1,Correct Predictions
75.75129,42.17078,3,3,1,Correct Predictions
0.13469034,-82.35075,4,4,1,Correct Predictions
82.14152,44.252655,3,3,1,Correct Predictions
56.571575,-31.64751,2,2,1,Correct Predictions
-12.29833,-36.70593,4,4,1,Correct Predictions
-12.141671,-13.093177,2,1,0,Incorrect Predictions
52.327503,-73.11148,3,3,1,Correct Predictions
43.177834,31.75334,3,3,1,Correct Predictions
-81.43497,20.642315,1,1,1,Correct Predictions
-25.463614,-6.53741,3,3,1,Correct Predictions
-69.61315,-7.7535887,3,3,1,Correct Predictions
-68.905304,0.8482329,3,3,1,Correct Predictions
-9.0845585,18.042917,3,3,1,Correct Predictions
-36.09613,-80.91205,4,4,1,Correct Predictions
-6.5847564,-13.002353,2,2,1,Correct Predictions
-14.276824,-94.03389,4,4,1,Correct Predictions
25.567005,-92.496346,3,3,1,Correct Predictions
20.2087,-15.004307,2,2,1,Correct Predictions
-32.82639,25.863375,1,1,1,Correct Predictions
-43.588593,-50.48466,4,4,1,Correct Predictions
-1.0168991,-15.499986,2,2,1,Correct Predictions
-5.441297,92.42631,3,3,1,Correct Predictions
88.00254,-42.525814,2,2,1,Correct Predictions
-16.19657,-63.554092,4,4,1,Correct Predictions
-57.454624,19.049578,1,1,1,Correct Predictions
-32.219963,15.569908,1,1,1,Correct Predictions
40.336338,-39.69686,2,2,1,Correct Predictions
59.745438,-24.874722,2,2,1,Correct Predictions
77.690475,-21.541231,2,2,1,Correct Predictions
68.768,62.32911,3,3,1,Correct Predictions
-0.44693643,59.80158,3,3,1,Correct Predictions
-40.01731,-14.178173,4,4,1,Correct Predictions
65.202934,-60.192993,2,2,1,Correct Predictions
-0.12977615,53.732166,3,2,0,Incorrect Predictions
-40.755863,-26.391964,4,4,1,Correct Predictions
-4.6448245,-73.599495,4,4,1,Correct Predictions
90.22299,17.437315,3,3,1,Correct Predictions
-1.0545926,86.86455,3,3,1,Correct Predictions
-74.33594,-14.689696,3,3,1,Correct Predictions
71.09094,75.73114,3,3,1,Correct Predictions
61.729187,22.199568,2,2,1,Correct Predictions
-25.537722,-39.30223,4,4,1,Correct Predictions
37.384903,34.573475,3,3,1,Correct Predictions
-9.844694,-15.444603,2,2,1,Correct Predictions
-44.3485,-20.162487,1,1,1,Correct Predictions
-1.3254086,-59.291496,4,4,1,Correct Predictions
82.42895,-11.984027,2,2,1,Correct Predictions
-42.10149,-73.78352,4,4,1,Correct Predictions
57.843727,55.09146,3,3,1,Correct Predictions
73.26988,60.725655,3,3,1,Correct Predictions
9.461342,33.282173,3,3,1,Correct Predictions
-60.311447,31.2234,1,1,1,Correct Predictions
52.554043,48.85529,3,3,1,Correct Predictions
-38.483704,42.58747,1,1,1,Correct Predictions
-69.48153,54.683964,1,1,1,Correct Predictions
20.078371,49.57577,3,3,1,Correct Predictions
-4.3761525,2.795937,3,3,1,Correct Predictions
82.645096,30.91271,3,3,1,Correct Predictions
-25.721148,38.900146,1,1,1,Correct Predictions
64.30855,75.262314,3,3,1,Correct Predictions
6.0030227,-94.87362,4,4,1,Correct Predictions
-69.81705,28.530487,1,1,1,Correct Predictions
-24.974157,-102.93862,4,4,1,Correct Predictions
-16.483856,12.731243,2,2,1,Correct Predictions
-0.5905898,86.47158,3,3,1,Correct Predictions
40.50059,-1.840793,2,2,1,Correct Predictions
84.111595,-32.265575,2,2,1,Correct Predictions
16.956026,53.50816,3,3,1,Correct Predictions
73.48233,27.253704,2,2,1,Correct Predictions
5.020123,-12.652156,2,2,1,Correct Predictions
-17.080364,-83.53204,4,4,1,Correct Predictions
-40.191456,-84.615944,4,4,1,Correct Predictions
-5.163971,92.183815,3,3,1,Correct Predictions
42.99513,-69.379105,2,2,1,Correct Predictions
-15.845726,-20.22326,2,2,1,Correct Predictions
-5.6184287,38.634895,2,2,1,Correct Predictions
5.3846455,9.171566,3,3,1,Correct Predictions
-40.2766,-45.985374,4,4,1,Correct Predictions
63.992764,-24.759834,2,2,1,Correct Predictions
-68.84612,1.1613722,3,3,1,Correct Predictions
-99.271545,-18.41653,4,4,1,Correct Predictions
-35.67945,-93.03653,4,4,1,Correct Predictions
59.22782,44.829105,3,3,1,Correct Predictions
35.527927,-16.561735,2,2,1,Correct Predictions
61.68605,8.12734,2,2,1,Correct Predictions
-34.918407,-70.74743,4,4,1,Correct Predictions
-53.67076,-8.733273,3,3,1,Correct Predictions
74.12375,58.997753,3,3,1,Correct Predictions
-41.682545,-29.114964,4,4,1,Correct Predictions
35.09574,23.323668,3,3,1,Correct Predictions
24.534185,-51.60915,3,3,1,Correct Predictions
-6.148146,61.440964,3,3,1,Correct Predictions
-62.778564,7.437731,1,1,1,Correct Predictions
-59.094955,25.619608,1,1,1,Correct Predictions
-32.35875,44.620174,1,1,1,Correct Predictions
13.901802,5.288898,2,3,0,Incorrect Predictions
83.20528,45.7366,3,3,1,Correct Predictions
67.47297,-50.666157,2,2,1,Correct Predictions
-61.044006,54.00465,1,1,1,Correct Predictions
13.729084,12.80002,3,3,1,Correct Predictions
-78.36916,22.221046,1,1,1,Correct Predictions
0.5737251,27.18596,3,2,0,Incorrect Predictions
-17.856804,94.82549,3,3,1,Correct Predictions
-68.191765,15.176424,1,1,1,Correct Predictions
-39.633667,8.031887,3,3,1,Correct Predictions
88.638466,42.91664,3,3,1,Correct Predictions
-15.847348,-45.780636,4,4,1,Correct Predictions
76.43994,47.02658,3,3,1,Correct Predictions
-37.14103,-50.06973,4,4,1,Correct Predictions
38.208237,17.541332,2,2,1,Correct Predictions
-13.29339,15.08821,1,3,0,Incorrect Predictions
53.249413,36.94485,3,3,1,Correct Predictions
-70.21375,-42.417282,4,4,1,Correct Predictions
-48.14786,19.577072,1,1,1,Correct Predictions
22.790503,-70.08914,3,3,1,Correct Predictions
-0.7828265,-13.5404215,2,2,1,Correct Predictions
65.69813,-30.008387,2,2,1,Correct Predictions
-18.838865,6.6563497,3,3,1,Correct Predictions
-4.6102915,46.815178,3,3,1,Correct Predictions
1.888948,-96.37389,4,4,1,Correct Predictions
-17.084831,-62.9468,4,4,1,Correct Predictions
5.4083652,38.384693,3,3,1,Correct Predictions
89.36442,17.331877,3,3,1,Correct Predictions
18.234625,13.454843,3,3,1,Correct Predictions
94.765884,33.07952,3,3,1,Correct Predictions
-56.60916,16.698257,1,1,1,Correct Predictions
1.2059991,-78.85711,4,4,1,Correct Predictions
-22.801537,93.1935,3,3,1,Correct Predictions
-25.932674,-36.80862,4,4,1,Correct Predictions
14.221614,24.148335,3,3,1,Correct Predictions
-15.938977,-68.267136,4,4,1,Correct Predictions
-17.138796,-52.67886,4,4,1,Correct Predictions
54.479424,-12.513572,2,2,1,Correct Predictions
70.06728,27.124233,3,3,1,Correct Predictions
-21.240381,87.42056,3,3,1,Correct Predictions
-26.79839,-33.972393,4,4,1,Correct Predictions
51.1922,40.013145,3,3,1,Correct Predictions
14.18443,19.62827,3,3,1,Correct Predictions
-53.86898,73.633934,1,1,1,Correct Predictions
-47.14672,-76.12351,4,4,1,Correct Predictions
83.90081,-10.511132,2,2,1,Correct Predictions
45.355736,71.46659,3,3,1,Correct Predictions
69.81442,63.019825,3,3,1,Correct Predictions
19.653042,87.58246,3,3,1,Correct Predictions
32.68147,-24.484774,3,2,0,Incorrect Predictions
-23.760323,-54.718266,4,4,1,Correct Predictions
76.48748,-31.859768,2,2,1,Correct Predictions
-73.95379,41.83422,1,1,1,Correct Predictions
-79.76758,-5.3847528,3,3,1,Correct Predictions
-2.0464864,-8.896409,2,2,1,Correct Predictions
-37.35535,21.218294,1,1,1,Correct Predictions
-88.78015,-11.034686,3,3,1,Correct Predictions
65.18662,42.673534,3,3,1,Correct Predictions
-25.865768,-55.772495,4,4,1,Correct Predictions
-2.1645672,54.492996,3,2,0,Incorrect Predictions
-49.97912,36.174942,1,1,1,Correct Predictions
-78.51507,59.0229,1,1,1,Correct Predictions
-23.844532,-48.062683,4,4,1,Correct Predictions
3.257813,11.660196,3,3,1,Correct Predictions
-1.5725108,-38.41404,3,3,1,Correct Predictions
36.347317,-30.175121,3,3,1,Correct Predictions
66.73841,-62.21584,2,2,1,Correct Predictions
42.68302,-3.66328,2,2,1,Correct Predictions
-38.492672,-85.38074,4,4,1,Correct Predictions
-6.187287,-38.862305,4,2,0,Incorrect Predictions
-3.205696,33.6207,3,3,1,Correct Predictions
5.3406634,-45.885796,2,3,0,Incorrect Predictions
12.173238,-69.78392,2,2,1,Correct Predictions
13.692466,-53.476837,3,3,1,Correct Predictions
1.5987487,-80.739494,4,4,1,Correct Predictions
20.77648,34.32222,3,3,1,Correct Predictions
-19.274557,51.074673,1,1,1,Correct Predictions
-25.279722,50.281933,1,1,1,Correct Predictions
56.858673,2.0221963,2,2,1,Correct Predictions
-55.42318,-59.85796,4,4,1,Correct Predictions
54.23026,17.649744,2,2,1,Correct Predictions
24.03959,-29.48985,2,2,1,Correct Predictions
-2.8439388,31.639618,3,3,1,Correct Predictions
72.552284,40.31521,2,2,1,Correct Predictions
-98.55606,7.127248,1,1,1,Correct Predictions
32.945942,1.9665211,3,3,1,Correct Predictions
-11.608016,22.352522,4,1,0,Incorrect Predictions
-76.8879,-46.128098,4,4,1,Correct Predictions
76.59651,-44.326035,2,2,1,Correct Predictions
-69.1371,0.56876653,3,3,1,Correct Predictions
39.40117,34.39748,3,3,1,Correct Predictions
-90.47669,10.336971,1,1,1,Correct Predictions
-58.32431,-27.97212,3,3,1,Correct Predictions
-10.603375,-47.709976,2,2,1,Correct Predictions
21.30206,12.039467,3,3,1,Correct Predictions
17.819906,-92.16654,4,4,1,Correct Predictions
-41.0731,8.456352,1,1,1,Correct Predictions
1.3358644,-18.18256,2,2,1,Correct Predictions
-40.996197,21.166142,1,1,1,Correct Predictions
-13.299703,-13.663409,2,2,1,Correct Predictions
-17.848064,94.79087,3,3,1,Correct Predictions
-36.15602,6.3803163,1,1,1,Correct Predictions
38.79347,-61.325916,2,2,1,Correct Predictions
17.081762,86.66518,3,3,1,Correct Predictions
21.465597,12.244127,3,3,1,Correct Predictions
-15.875062,-65.4055,4,4,1,Correct Predictions
55.199295,59.065895,3,3,1,Correct Predictions
6.497708,60.896244,3,3,1,Correct Predictions
-5.1367345,-6.798967,1,1,1,Correct Predictions
10.099668,31.135143,3,3,1,Correct Predictions
10.342213,60.641777,3,3,1,Correct Predictions
-20.479609,95.470345,3,3,1,Correct Predictions
-82.362465,-48.15032,4,4,1,Correct Predictions
42.121468,-12.076986,2,2,1,Correct Predictions
44.51138,17.991865,3,3,1,Correct Predictions
-28.095654,-0.89577645,4,4,1,Correct Predictions
-47.40695,-43.267307,4,4,1,Correct Predictions
-84.4391,21.523287,1,1,1,Correct Predictions
-61.42914,48.802513,1,1,1,Correct Predictions
14.16225,67.23275,3,3,1,Correct Predictions
30.991661,-37.89177,2,2,1,Correct Predictions
-81.601494,49.01059,1,1,1,Correct Predictions
-80.70501,45.806824,1,1,1,Correct Predictions
90.63082,41.416424,3,3,1,Correct Predictions
-61.003178,37.314884,1,1,1,Correct Predictions
-41.821114,-29.047325,4,4,1,Correct Predictions
-32.395023,43.58105,1,1,1,Correct Predictions
27.996178,-30.527185,2,2,1,Correct Predictions
79.823105,1.2696191,2,2,1,Correct Predictions
-9.088757,51.838573,3,3,1,Correct Predictions
62.894756,-22.49081,2,2,1,Correct Predictions
-76.53421,15.243444,1,1,1,Correct Predictions
-89.24703,8.173606,1,1,1,Correct Predictions
-87.12024,-27.0278,4,4,1,Correct Predictions
53.135815,1.2912762,2,2,1,Correct Predictions
5.2719436,9.447399,3,3,1,Correct Predictions
-63.24925,65.687294,1,1,1,Correct Predictions
62.52203,69.701965,3,3,1,Correct Predictions
-32.03069,34.778366,1,1,1,Correct Predictions
-42.492687,-72.80979,4,4,1,Correct Predictions
-22.787891,-0.499358,1,1,1,Correct Predictions
-49.898872,-61.554985,4,4,1,Correct Predictions
-32.399593,-14.548128,3,3,1,Correct Predictions
57.080048,38.062443,3,3,1,Correct Predictions
-24.978045,-102.944756,4,4,1,Correct Predictions
-26.195715,-38.440918,4,4,1,Correct Predictions
40.501297,-78.916084,3,3,1,Correct Predictions
-7.8672843,-17.127249,2,2,1,Correct Predictions
-75.61279,-10.342207,3,3,1,Correct Predictions
11.914335,46.504787,3,3,1,Correct Predictions
-50.39874,78.236664,1,1,1,Correct Predictions
-10.036617,-30.837626,4,4,1,Correct Predictions
29.747763,16.425499,2,2,1,Correct Predictions
-50.27202,-4.433055,3,3,1,Correct Predictions
74.47435,3.8673925,2,2,1,Correct Predictions
-17.48973,-12.589819,2,2,1,Correct Predictions
62.678288,-1.0274448,2,2,1,Correct Predictions
64.33754,9.469715,2,2,1,Correct Predictions
25.56641,-92.49896,3,3,1,Correct Predictions
-2.142451,-73.87183,4,4,1,Correct Predictions
-42.528576,-60.853397,4,4,1,Correct Predictions
-58.84597,16.917051,1,1,1,Correct Predictions
26.856804,-89.10583,3,3,1,Correct Predictions
52.437294,29.262756,2,2,1,Correct Predictions
83.08397,5.560615,2,2,1,Correct Predictions
16.538221,-59.22316,3,3,1,Correct Predictions
43.65876,27.47474,3,3,1,Correct Predictions
-6.0850434,-62.85712,2,2,1,Correct Predictions
-69.01991,-15.500645,1,1,1,Correct Predictions
21.87774,33.268578,3,3,1,Correct Predictions
-57.146393,-54.680946,4,4,1,Correct Predictions
-44.71399,-30.687635,4,4,1,Correct Predictions
-60.365154,61.33758,1,1,1,Correct Predictions
55.454296,-22.724857,2,2,1,Correct Predictions
27.868832,-30.590687,2,2,1,Correct Predictions
96.43508,-2.843384,2,2,1,Correct Predictions
79.95744,-29.801231,2,2,1,Correct Predictions
47.36614,18.973644,2,2,1,Correct Predictions
57.232708,61.655422,3,3,1,Correct Predictions
-40.977886,68.846886,1,1,1,Correct Predictions
-70.48345,55.898087,1,1,1,Correct Predictions
19.96649,48.724464,3,3,1,Correct Predictions
73.913765,5.4211655,2,2,1,Correct Predictions
57.64972,6.259187,2,2,1,Correct Predictions
-50.86356,20.483614,1,1,1,Correct Predictions
-12.175973,46.0948,2,2,1,Correct Predictions
52.563446,-9.109479,2,2,1,Correct Predictions
-2.6793427,29.498476,3,3,1,Correct Predictions
38.187363,4.4902806,1,1,1,Correct Predictions
-86.68739,45.249557,1,1,1,Correct Predictions
21.405434,44.066322,3,3,1,Correct Predictions
19.211182,-9.905779,2,2,1,Correct Predictions
21.603918,76.83289,3,3,1,Correct Predictions
-67.75627,-82.81553,4,4,1,Correct Predictions
-3.646317,93.52433,3,3,1,Correct Predictions
8.939345,-91.803314,4,4,1,Correct Predictions
66.56966,60.54869,3,3,1,Correct Predictions
-6.8684688,-20.219393,2,2,1,Correct Predictions
67.40882,43.26109,3,3,1,Correct Predictions
-13.547986,-78.072876,4,4,1,Correct Predictions
6.5007124,-11.930372,2,2,1,Correct Predictions
-54.83891,26.347088,1,1,1,Correct Predictions
49.669224,-27.475784,2,2,1,Correct Predictions
83.03652,-25.180176,2,2,1,Correct Predictions
23.58061,-33.47927,2,2,1,Correct Predictions
82.53469,-26.660772,2,2,1,Correct Predictions
-34.428463,-21.619608,4,4,1,Correct Predictions
-31.535318,43.884422,1,1,1,Correct Predictions
20.740282,-87.43764,3,2,0,Incorrect Predictions
-82.436424,29.491467,1,1,1,Correct Predictions
-0.7339482,61.302704,3,3,1,Correct Predictions
79.07103,-16.22099,2,2,1,Correct Predictions
-76.5265,44.223175,1,1,1,Correct Predictions
-0.011690386,87.97841,3,3,1,Correct Predictions
-26.269503,79.43093,3,3,1,Correct Predictions
-37.703964,62.487656,1,1,1,Correct Predictions
51.380184,-71.71902,3,3,1,Correct Predictions
-25.367397,79.01477,3,3,1,Correct Predictions
25.679192,30.959341,3,3,1,Correct Predictions
-38.79256,30.651272,1,1,1,Correct Predictions
-60.276035,54.230385,1,1,1,Correct Predictions
63.059845,-24.120762,2,2,1,Correct Predictions
1.0903618,87.68,3,3,1,Correct Predictions
-44.279255,-88.26152,4,4,1,Correct Predictions
-30.238695,-71.671585,4,4,1,Correct Predictions
33.69712,-95.263145,3,3,1,Correct Predictions
16.523258,49.308773,3,3,1,Correct Predictions
53.95871,60.516773,3,3,1,Correct Predictions
-52.228508,80.50689,1,1,1,Correct Predictions
-35.484097,-49.760704,4,4,1,Correct Predictions
-21.366598,92.73936,3,3,1,Correct Predictions
50.35499,-71.89411,3,3,1,Correct Predictions
-80.034775,22.67389,1,1,1,Correct Predictions
-18.66585,17.691832,1,1,1,Correct Predictions
23.130674,51.37446,3,3,1,Correct Predictions
-24.055676,70.50656,3,3,1,Correct Predictions
-44.67661,-86.07019,4,4,1,Correct Predictions
-62.572083,18.757607,1,1,1,Correct Predictions
44.99319,35.283493,3,3,1,Correct Predictions
52.37854,36.629692,3,3,1,Correct Predictions
1.2691267,-18.426159,2,2,1,Correct Predictions
-3.5819337,-46.272858,3,3,1,Correct Predictions
-45.476143,9.427723,1,1,1,Correct Predictions
37.97865,-20.94066,3,2,0,Incorrect Predictions
-46.6178,-74.55012,4,4,1,Correct Predictions
-3.5058212,-26.29565,2,2,1,Correct Predictions
-48.278233,-65.06141,4,4,1,Correct Predictions
48.137356,-67.50049,3,2,0,Incorrect Predictions
-78.73238,51.718903,1,1,1,Correct Predictions
-29.31248,9.403892,1,1,1,Correct Predictions
48.724823,83.228325,3,3,1,Correct Predictions
93.90831,21.4294,3,3,1,Correct Predictions
-20.535706,-17.70129,2,2,1,Correct Predictions
-39.90512,-86.44378,4,4,1,Correct Predictions
-90.506584,10.864824,1,1,1,Correct Predictions
-54.91531,16.344734,1,1,1,Correct Predictions
93.98802,21.741089,3,3,1,Correct Predictions
-29.180143,-54.008827,4,4,1,Correct Predictions
-3.7038908,87.72151,3,3,1,Correct Predictions
-1.2378969,-82.73001,4,4,1,Correct Predictions
-10.250133,35.416695,3,2,0,Incorrect Predictions
80.66287,22.507614,3,3,1,Correct Predictions
22.347178,54.770584,3,3,1,Correct Predictions
52.657112,67.18017,3,3,1,Correct Predictions
-0.8895822,87.30519,3,3,1,Correct Predictions
22.121954,-9.653325,3,3,1,Correct Predictions
-54.0305,31.538506,1,1,1,Correct Predictions
48.215874,-27.445438,2,2,1,Correct Predictions
-50.37009,79.100105,1,1,1,Correct Predictions
27.940706,-48.84289,4,2,0,Incorrect Predictions
-76.200195,-46.513477,4,4,1,Correct Predictions
-22.414686,-78.76747,4,4,1,Correct Predictions
20.254045,-29.51344,2,2,1,Correct Predictions
71.693596,-14.549061,2,2,1,Correct Predictions
79.5618,3.044588,2,2,1,Correct Predictions
13.462913,77.52753,3,3,1,Correct Predictions
-39.003082,-97.39234,4,4,1,Correct Predictions
-33.97034,-84.44071,4,4,1,Correct Predictions
45.24383,60.867996,3,3,1,Correct Predictions
-6.2721977,32.659,3,3,1,Correct Predictions
-71.99792,-50.83453,4,4,1,Correct Predictions
-1.8281531,-65.35309,2,2,1,Correct Predictions
-84.250374,-45.875896,4,4,1,Correct Predictions
62.564396,-33.897556,2,2,1,Correct Predictions
-35.89461,14.908445,2,2,1,Correct Predictions
75.829704,-26.9509,2,2,1,Correct Predictions
52.724163,67.071785,3,3,1,Correct Predictions
39.55978,15.299036,3,3,1,Correct Predictions
84.39363,-26.536255,2,2,1,Correct Predictions
0.958291,-15.229621,2,2,1,Correct Predictions
70.18114,-25.243427,2,2,1,Correct Predictions
26.842836,9.392243,3,2,0,Incorrect Predictions
32.966095,12.096478,2,2,1,Correct Predictions
56.057304,77.83773,3,3,1,Correct Predictions
-1.3700391,49.84232,3,3,1,Correct Predictions
-31.318254,45.00754,1,1,1,Correct Predictions
51.476685,67.33206,3,3,1,Correct Predictions
57.372585,-28.120821,2,2,1,Correct Predictions
56.093575,47.80196,3,3,1,Correct Predictions
18.280878,10.204948,2,2,1,Correct Predictions
31.833527,33.537724,3,1,0,Incorrect Predictions
-61.23595,-9.435446,3,3,1,Correct Predictions
-59.870266,40.056797,1,1,1,Correct Predictions
74.24354,43.023453,3,3,1,Correct Predictions
-82.16016,38.591705,1,1,1,Correct Predictions
-34.766766,-25.28421,4,4,1,Correct Predictions
-50.384842,79.71137,1,1,1,Correct Predictions
-73.06058,2.9757197,1,1,1,Correct Predictions
-21.72258,-75.902664,4,4,1,Correct Predictions
82.62585,31.505972,3,3,1,Correct Predictions
87.06547,-40.04362,2,2,1,Correct Predictions
-60.17769,33.06792,1,1,1,Correct Predictions
-66.19568,22.321592,1,1,1,Correct Predictions
75.031204,-8.554694,2,2,1,Correct Predictions
-86.23935,-46.568546,4,4,1,Correct Predictions
45.969883,30.699932,3,3,1,Correct Predictions
70.530136,37.751198,3,3,1,Correct Predictions
58.260582,-7.7912145,2,2,1,Correct Predictions
-46.709213,42.631775,1,1,1,Correct Predictions
68.14489,-1.2052767,2,2,1,Correct Predictions
55.57219,60.007305,3,3,1,Correct Predictions
-3.273401,56.362747,3,3,1,Correct Predictions
13.83261,-56.458992,3,3,1,Correct Predictions
70.900566,56.879406,3,3,1,Correct Predictions
29.880602,-83.29296,2,2,1,Correct Predictions
